sqrtom 270.0K

249.713524389 0.75272091809
287.684057372 0.752607893433
331.63364669 0.75247707127
381.567778957 0.75232843527
439.511375375 0.752155957967
507.41735043 0.751953826238
583.333923821 0.75172784983
671.252400181 0.751466148062
773.135348971 0.751162879069
889.022991711 0.750817923125
1024.87076639 0.750413553028
1178.67514747 0.749955732555
1356.47735595 0.749426479158
1562.25494101 0.748813953099
1798.00570195 0.748112207647
2069.69186475 0.747303495394
2383.34086462 0.746369874827
2742.89738904 0.745299604026
3158.45109384 0.744062649706
3635.90729892 0.742641433846
4185.31866384 0.741006033286
4816.64130159 0.739126812248
5545.82654603 0.736956289333
6382.90139112 0.734464617777
7347.79931051 0.731592462778
7347.79931051 0.731592462778
8458.52416754 0.728286233295
9737.21039545 0.724480043057
11209.4219197 0.72009779743
