sqrtom 220.0K

177.790462746 3.90956917328
203.773616397 3.90795952235
235.737694839 3.90597935439
271.700467747 3.90375146813
313.649218642 3.9011527518
361.58927398 3.89818287541
417.532345493 3.89471721384
481.46189417 3.89075679168
557.374034494 3.88605405048
641.280563825 3.88085605856
741.169756683 3.87466794397
855.050549584 3.86761305269
984.916737382 3.85956786955
1136.72206736 3.85016356114
1312.52571309 3.83927256209
1514.30225177 3.82677254776
1746.06047282 3.81241517449
2015.75621202 3.79570757991
2325.40271156 3.77652504409
2683.02914752 3.75437016125
3094.54402565 3.72887690071
3569.9878259 3.69942325682
4119.42069685 3.66538600549
4752.68883679 3.6261551768
5483.90461585 3.58085651238
6326.94030255 3.52863062808
7299.88512983 3.46835689973
8422.7932008 3.39879297982
9717.18625922 3.31860560084
11209.4219197 3.22616191409
