210.0 -15.5630237835 755136.73985 2.73156681171e-20 1942.63656088
212.0 -14.8756928198 155129.587213 2.73156681171e-20 1942.63656088
215.0 -14.2775531543 39134.0658426 2.73156681171e-20 1942.63656088
220.0 -13.6828747772 9951.2261098 2.73156681171e-20 1942.63656088
230.1 -12.9388891013 1794.28290068 2.73156681171e-20 1942.63656088
235.0 -12.5357690563 709.203505149 2.73156681171e-20 1942.63656088
240.0 -12.1803013055 312.826202447 2.73156681171e-20 1942.63656088
250.0 -11.4704345604 61.0149665485 2.73156681171e-20 1942.63656088
260.0 -11.2236109419 34.563105657 2.73156681171e-20 1942.63656088
270.0 -10.8289086325 13.9286956718 2.73156681171e-20 1942.63656088
280.0 -10.4254532808 5.50117040402 2.73156681171e-20 1942.63656088
302.0 -9.67783342585 0.983637875076 2.73156681171e-20 1942.63656088
320.0 -9.45830867319 0.593349376417 2.73156681171e-20 1942.63656088
335.0 -9.31538461978 0.426959259795 2.73156681171e-20 1942.63656088
369.1 -9.08595302411 0.251741514833 2.73156681171e-20 1942.63656088
