# sample	expno	ns	int		R
# otp	40	64	13.147947	10.098861
31249.998868	0.037606	0.004542
31005.858243	0.013795	0.027761
30761.717618	0.029213	0.028729
30517.576993	0.058196	0.042578
30273.436368	0.038810	0.056134
30029.295743	0.065529	0.067819
29785.155118	0.007605	0.039343
29541.014493	0.044735	0.040615
29296.873868	-0.011798	0.024766
29052.733243	0.014873	0.026749
28808.592618	0.029508	0.056514
28564.451993	0.044128	0.058393
28320.311368	0.011363	0.035157
28076.170743	0.046299	0.026945
27832.030118	0.023635	0.045067
27587.889493	0.001046	0.062982
27343.748868	0.028868	0.038327
27099.608243	0.033556	0.050047
26855.467618	0.041859	0.031542
26611.326993	0.012866	0.059806
26367.186368	0.012019	0.078483
26123.045743	0.044783	0.068593
25878.905118	0.033465	0.063426
25634.764493	-0.021308	0.072130
25390.623868	-0.019193	0.072053
25146.483243	0.038436	0.063727
24902.342618	0.027905	0.073919
24658.201993	0.104927	-0.072494
24414.061368	-0.013381	0.167200
24169.920743	0.023983	0.093576
23925.780118	0.038710	0.088308
23681.639493	0.026511	0.099069
23437.498868	0.000622	0.096865
23193.358243	0.008176	0.130871
22949.217618	0.018583	0.103920
22705.076993	0.012935	0.078930
22460.936368	0.020346	0.111476
22216.795743	0.002285	0.104250
21972.655118	0.024257	0.103100
21728.514493	0.005255	0.107896
21484.373868	0.011488	0.097332
21240.233243	-0.004533	0.132542
20996.092618	0.043922	0.124772
20751.951993	-0.002620	0.084206
20507.811368	0.032582	0.145474
20263.670743	0.025976	0.143973
20019.530118	0.026384	0.126548
19775.389493	0.010615	0.104647
19531.248868	0.034236	0.156958
19287.108243	-0.005997	0.119711
19042.967618	0.012713	0.142376
18798.826993	0.000731	0.116293
18554.686368	0.020151	0.136382
18310.545743	0.000572	0.155786
18066.405118	0.004011	0.119890
17822.264493	0.010230	0.158040
17578.123868	0.033187	0.187590
17333.983243	0.018284	0.172403
17089.842618	0.010598	0.158199
16845.701993	0.001473	0.158246
16601.561368	0.015450	0.130912
16357.420743	0.022946	0.193038
16113.280118	0.006981	0.179693
15869.139493	-0.005281	0.192527
15624.998868	0.007146	0.175685
15380.858243	0.007480	0.197053
15136.717618	0.003004	0.192733
14892.576993	0.060166	0.206225
14648.436368	-0.003272	0.191437
14404.295743	0.010030	0.253865
14160.155118	-0.000036	0.176955
13916.014493	0.011150	0.218615
13671.873868	-0.038748	0.226220
13427.733243	-0.062261	0.270042
13183.592618	0.042343	0.214586
12939.451993	0.016210	0.213378
12695.311368	0.032615	0.244556
12451.170743	-0.006252	0.257482
12207.030118	-0.077423	0.196838
11962.889493	0.039306	0.209748
11718.748868	0.062856	0.245683
11474.608243	0.022497	0.264552
11230.467618	0.016426	0.285154
10986.326993	0.056342	0.280458
10742.186368	-0.012964	0.303372
10498.045743	0.009042	0.308856
10253.905118	0.037134	0.284003
10009.764493	0.005753	0.335144
9765.623868	0.032035	0.337411
9521.483243	0.016861	0.352608
9277.342618	0.023699	0.355856
9033.201993	0.043011	0.355746
8789.061368	-0.012207	0.362629
8544.920743	0.007802	0.357254
8300.780118	0.023165	0.377521
8056.639493	-0.001479	0.401593
7812.498868	0.000774	0.423224
7568.358243	0.001080	0.415124
7324.217618	-0.005556	0.441903
7080.076993	0.019463	0.421313
6835.936368	0.027864	0.438059
6591.795743	0.069335	0.491154
6347.655118	0.039497	0.507218
6103.514493	0.017445	0.572963
5859.373868	0.011223	0.552718
