nu(Mhz) 310.0K

19.998 3.0209
14.763 3.1987
10.898 3.295
8.0458 3.5694
8.0458 3.5206
5.9361 3.7055
4.3836 3.8208
3.2358 3.8461
2.3882 3.8335
1.763 3.9521
1.3007 4.1052
0.961 4.2121
0.70834 4.2428
0.5237 4.3034
0.38646 4.3218
0.28514 4.3598
0.21074 4.336
0.15564 4.3967
0.11473 4.4433
0.084624 4.3625
0.062626 4.4477
0.045963 4.4678
0.033894 4.3718
0.025154 4.494
0.018573 4.4541
0.013725 4.5238
0.010084 4.5076
0.007409 4.5236
0.0054932 4.4464
0.0040628 4.5279
0.0030236 4.4662
