nu(Mhz) 383.0K

19.998 0.46775
13.406 0.45037
8.985 0.55715
6.0219 0.38847
4.037 0.41048
2.706 0.40681
1.8142 0.43521
1.2149 0.43118
0.8154 0.43633
0.54585 0.44315
0.36593 0.44406
0.24575 0.45259
0.16457 0.44341
0.11045 0.45215
0.073862 0.45761
0.049444 0.43673
0.03331 0.46715
0.022212 0.45527
0.014869 0.44637
0.0099244 0.44163
