nu(Mhz) 280.0K

19.998 14.276
13.406 16.69
8.985 19.235
8.985 19.385
6.0219 21.074
4.037 22.612
2.706 22.764
1.8142 22.515
1.2149 23.526
0.8154 24.344
0.54585 25.101
0.36593 26.197
0.24575 27.45
0.16457 27.547
0.11045 27.589
0.073862 28.529
0.049444 28.312
0.03331 28.374
0.022212 28.836
0.014869 29.251
0.0099244 29.79
