383.0 383.0

0.117782908454 0.857557095133
0.0964250789747 0.906356835607
0.0789500861569 0.930597229568
0.0646378838317 0.953747868976
0.0529256030112 0.948697786901
0.043310530129 0.974984793071
0.035482040489 0.967941257545
0.0290308592974 0.969031012098
0.0237696201424 0.965070684576
0.0194791497722 1.00594977001
0.0159403762522 0.972433172654
0.0130588848887 0.969349964651
0.0106790781602 0.992367707162
0.00873735602477 0.98192201108
0.00717150903545 0.995504073924
0.00585621571904 0.998055694341
0.00479141859845 0.986839196259
0.00391449158331 0.99165006392
