# sample	expno	ns	int		R
# otp	7	128	179.730486	0.974914
31249.998868	0.000209	-0.000512
31246.184171	0.000898	-0.000427
31242.369474	0.000389	-0.000127
31238.554776	0.000712	-0.000229
31234.740079	0.003854	0.000516
31230.925382	0.000916	-0.000831
31227.110685	0.001546	-0.002165
31223.295987	-0.000114	0.000748
31219.481290	0.001501	-0.001181
31215.666593	0.000108	-0.000838
31211.851895	-0.001301	0.002027
31208.037198	-0.002243	0.000813
31204.222501	0.000284	-0.000985
31200.407804	0.002925	-0.001111
31196.593106	0.000520	0.000141
31192.778409	0.000992	-0.001904
31188.963712	-0.000917	-0.003397
31185.149015	-0.000430	-0.001241
31181.334317	-0.001132	0.002133
31177.519620	0.000252	0.000009
31173.704923	0.001051	0.000674
31169.890226	0.000323	0.000836
31166.075528	-0.000189	-0.000997
31162.260831	0.000166	0.000632
31158.446134	0.001716	-0.001413
31154.631437	0.002351	0.000599
31150.816739	-0.000256	-0.001700
31147.002042	-0.000897	-0.000400
31143.187345	0.000504	0.000111
31139.372647	-0.000178	0.002227
31135.557950	0.000843	0.000222
31131.743253	-0.001577	0.002031
31127.928556	-0.000665	0.000984
31124.113858	0.001731	-0.000213
31120.299161	0.002772	0.001915
31116.484464	0.002149	-0.003265
31112.669767	0.000927	-0.001765
31108.855069	-0.001519	0.000787
31105.040372	-0.001049	0.001946
31101.225675	0.001718	0.002298
31097.410978	0.000475	-0.000436
31093.596280	0.003587	-0.001901
31089.781583	0.001650	0.001757
31085.966886	-0.001103	0.001516
31082.152188	0.001061	0.001117
31078.337491	-0.000386	-0.000862
31074.522794	0.000961	-0.000116
31070.708097	0.000155	0.001775
31066.893399	0.001503	-0.001085
31063.078702	0.001204	0.000682
31059.264005	0.001179	0.001900
31055.449308	0.001002	-0.002036
31051.634610	0.002888	0.001266
31047.819913	0.001243	-0.000058
31044.005216	0.001827	0.000046
31040.190519	0.001430	0.002283
31036.375821	0.001911	-0.001377
31032.561124	0.001973	-0.001621
31028.746427	0.001507	-0.001375
31024.931729	0.001663	0.000495
31021.117032	0.001239	0.001872
31017.302335	-0.000925	-0.000612
31013.487638	-0.001444	0.001983
31009.672940	0.001012	-0.000485
31005.858243	-0.001701	0.001526
31002.043546	0.002271	0.001352
30998.228849	0.000807	0.002464
30994.414151	0.000323	-0.001385
30990.599454	-0.001383	-0.000838
30986.784757	-0.000057	0.001327
30982.970060	0.000203	-0.001246
30979.155362	0.002184	0.001771
30975.340665	-0.001426	0.003020
30971.525968	0.002321	-0.000034
30967.711270	-0.000950	-0.000210
30963.896573	-0.001061	0.000695
30960.081876	-0.000827	-0.001108
30956.267179	0.000579	-0.000445
30952.452481	0.000852	0.002256
30948.637784	0.000730	-0.000820
30944.823087	0.001498	0.001625
30941.008390	-0.000523	0.000151
30937.193692	0.002301	-0.001046
30933.378995	-0.000722	0.001618
30929.564298	0.000012	0.000111
30925.749601	0.001175	-0.000246
30921.934903	0.000782	-0.003164
30918.120206	-0.001549	0.000540
30914.305509	0.001266	-0.003626
30910.490812	0.002349	0.000216
30906.676114	-0.003332	-0.000307
30902.861417	0.002509	-0.000788
30899.046720	0.001856	-0.002786
30895.232022	0.001305	0.000526
30891.417325	0.000264	0.000702
30887.602628	0.001666	-0.000158
30883.787931	-0.001684	-0.000280
30879.973233	0.000230	0.002237
30876.158536	0.000882	0.000431
30872.343839	-0.002425	-0.002220
30868.529142	-0.000556	0.002855
30864.714444	-0.001463	0.000349
30860.899747	-0.000597	-0.001654
30857.085050	0.000224	0.001227
30853.270353	0.000246	-0.000584
30849.455655	-0.000653	0.001492
30845.640958	0.000130	-0.000346
30841.826261	-0.001319	0.000252
30838.011563	0.001107	-0.002347
30834.196866	0.000771	0.000555
30830.382169	0.000780	0.004101
30826.567472	0.001483	0.000220
30822.752774	0.000816	-0.000332
30818.938077	-0.000564	0.001527
30815.123380	0.001321	-0.000767
30811.308683	-0.000564	0.004492
30807.493985	0.000356	0.003729
30803.679288	0.000052	-0.000097
30799.864591	0.000901	0.002160
30796.049894	0.001049	0.002203
30792.235196	-0.000987	0.001584
30788.420499	0.000566	-0.002325
30784.605802	0.000142	0.001375
30780.791104	0.001951	0.000243
30776.976407	-0.000400	0.001658
30773.161710	0.000038	0.000105
30769.347013	0.001919	0.001761
30765.532315	-0.000693	-0.000519
30761.717618	0.000673	0.001908
30757.902921	-0.000887	-0.002197
30754.088224	0.003255	-0.002540
30750.273526	0.000814	-0.001337
30746.458829	0.001572	-0.001004
30742.644132	-0.001533	-0.000801
30738.829435	-0.000001	0.002958
30735.014737	0.000772	0.000010
30731.200040	-0.000852	0.000280
30727.385343	0.001478	-0.000269
30723.570645	-0.002277	-0.001621
30719.755948	0.000475	0.000403
30715.941251	-0.002358	0.000849
30712.126554	0.003329	0.000308
30708.311856	-0.002302	-0.000627
30704.497159	0.001125	-0.000265
30700.682462	0.001423	-0.000043
30696.867765	-0.003320	-0.001377
30693.053067	0.000569	-0.001850
30689.238370	0.001193	0.000557
30685.423673	-0.000594	0.002275
30681.608976	-0.002438	0.001694
30677.794278	0.000904	0.001105
30673.979581	0.001908	0.002408
30670.164884	0.001826	0.003213
30666.350187	0.002493	-0.000629
30662.535489	0.002870	-0.000656
30658.720792	-0.000960	-0.000219
30654.906095	0.000435	0.002849
30651.091397	-0.002913	0.002253
30647.276700	-0.000881	-0.001084
30643.462003	0.001365	0.005092
30639.647306	0.000249	0.000675
30635.832608	0.000400	-0.000774
30632.017911	0.001371	0.000791
30628.203214	0.001681	-0.001767
30624.388517	0.000980	-0.001711
30620.573819	-0.001358	-0.000923
30616.759122	-0.001211	0.001293
30612.944425	-0.000454	0.003576
30609.129728	0.000445	-0.000127
30605.315030	-0.000104	0.001535
30601.500333	0.000222	0.002182
