260 -19000 18500
267.5 -7500 7000
276.9 -530 530
280.0 -640 640
282 -240 332
285.8 -500 500
292.3 -490 600
293.2 -137 155
296.9 -164 184
299.7 -117 150
302.4 -130 130
306.5 -540 520
309.0 -109 75
311.6 -82 51
314.7 -40 70
331.5 -590 580
