
 0.000063  -23635  19458  30614.164062
 0.000100  -22315  17541  28383.902344
 0.000158  -19370  17497  26102.527344
 0.000251  -19444  15296  24739.376953
 0.000398  -17224  12927  21535.400391
 0.000631  -11743  8670  14596.812500
 0.001000  -6282  5370  8264.407227
 0.001585  646  -541  842.613220
 0.002512  6098  -4143  7372.249023
 0.003981  15336  -11597  19227.150391
 0.006310  21376  -15789  26574.910156
 0.010000  26068  -21651  33886.671875
 0.015850  30362  -23313  38279.851562
 0.025120  25800  -21940  33867.441406
 0.039810  26814  -22092  34742.582031
 0.063100  26731  -20316  33575.082031
 0.100000  27781  -21583  35179.679688
 0.158500  26322  -21458  33960.175781
