
 0.000063  -131  672  684.649536
 0.000100  -55  589  591.562317
 0.000158  -93  495  503.660614
 0.000251  -44  241  244.983673
 0.000398  -10  58  58.855755
 0.000631  34  -480  481.202667
 0.001000  205  -1063  1082.586670
 0.001585  376  -1964  1999.667969
 0.002512  568  -3124  3175.216553
 0.003981  810  -4479  4551.652344
 0.006310  1005  -5774  5860.810547
 0.010000  1199  -6730  6835.971191
 0.015850  1377  -7357  7484.756348
 0.025120  1374  -7562  7685.812988
 0.039810  1391  -7617  7742.969238
 0.063100  1396  -7655  7781.249512
 0.100000  1440  -7632  7766.661133
 0.158500  1412  -7614  7743.819336
 0.251200  1496  -7602  7747.800781
 0.398100  1430  -7595  7728.449219
 0.631000  1461  -7637  7775.492676
 1.000000  1421  -7644  7774.958496
