
 0.000063  -14032  8533  16422.822266
 0.000100  -13012  8924  15778.146484
 0.000158  -10930  8277  13710.347656
 0.000251  -12555  9113  15513.697266
 0.000398  -10015  6853  12135.231445
 0.000631  -7894  5404  9566.527344
 0.001000  -5621  3350  6543.557129
 0.001585  -2262  1840  2915.860840
 0.002512  1760  -972  2010.568115
 0.003981  6231  -4083  7449.580566
 0.006310  14148  -7946  16226.669922
 0.010000  13002  -9260  15962.443359
 0.015850  14255  -11719  18453.724609
 0.025120  16208  -10781  19466.105469
 0.039810  15115  -11830  19194.064453
 0.063100  17110  -13680  21906.494141
 0.100000  14573  -11183  18369.316406
 0.158500  15406  -12259  19688.267578
 0.251200  15605  -10889  19028.566406
 0.398100  15049  -9409  17748.287109
 0.631000  14461  -10328  17770.427734
 1.000000  15751  -10858  19130.869141
