
 0.000063  -1950  10158  10343.474609
 0.000100  -1901  9962  10141.757812
 0.000158  -1762  9731  9889.237305
 0.000251  -1762  9270  9435.970703
 0.000398  -1504  8529  8660.591797
 0.000631  -1449  7451  7590.586426
 0.001000  -1104  5689  5795.130371
 0.001585  -728  3368  3445.781250
 0.002512  -74  270  279.957153
 0.003981  667  -3202  3270.732910
 0.006310  1247  -6570  6687.294434
 0.010000  1619  -8996  9140.523438
 0.015850  2005  -10378  10569.906250
 0.025120  2099  -10889  11089.459961
 0.039810  2174  -10937  11150.974609
 0.063100  2157  -11020  11229.116211
 0.100000  2094  -11108  11303.649414
 0.158500  2169  -11045  11255.958008
 0.251200  2116  -11033  11234.080078
 0.398100  2129  -11035  11238.499023
 0.631000  2118  -11091  11291.421875
 1.000000  2048  -11020  11208.688477
