
 0.000063  -7807  4295  8910.458984
 0.000100  -9767  3304  10310.708008
 0.000158  -8136  3612  8901.743164
 0.000251  -11095  4577  12001.998047
 0.000398  -8905  4039  9778.166992
 0.000631  -4336  2734  5125.978027
 0.001000  -3501  2146  4106.375000
 0.001585  -5077  2213  5538.348145
 0.002512  -2377  794  2506.105469
 0.003981  979  -430  1069.271240
 0.006310  5942  -1829  6217.122070
 0.010000  4566  -3414  5701.206055
 0.015850  13192  -5899  14450.849609
 0.025120  8896  -4699  10060.786133
 0.039810  10446  -5132  11638.571289
 0.063100  8897  -4199  9838.099609
 0.100000  11887  -5573  13128.560547
 0.158500  10284  -4532  11238.313477
 0.251200  15346  -5755  16389.623047
 0.398100  10243  -5477  11615.359375
 0.631000  6604  -5863  8831.057617
 1.000000  13356  -5081  14289.832031
