
0.00147532968259 0.00452425683805
0.00113530595487 0.00359576168235
0.000873334972623 0.00259068719732
0.00067205774625 0.00204179869635
0.000517147391839 0.208997221248
0.000590235156443 0.286997382577
0.000446855656587 0.102590715402
0.000338083475168 0.149865794231
0.000590235156443 0.347268795322
0.000590235156443 0.00223057126756
0.000446855656587 0.00178710158187
0.000338083475168 0.00154601484908
0.00025593628037 0.00134769267028
0.000193685896023 0.00106620802788
0.000146647681921 0.000794551365934
0.00011099277465 0.000647209191847
8.40210508802e-05 0.000501655194013
6.36011837513e-05 0.000382899261308
4.80880161518e-05 0.00036793080989
3.64546159294e-05 0.000270579412995
2.75678165712e-05 0.000169704996362
2.08477555257e-05 0.000122800803885
1.58185913862e-05 9.06275755228e-05
1.19506278269e-05 6.77935737935e-05
9.03139612675e-06 4.98886362628e-05
6.83817299775e-06 4.12539656089e-05
5.19633570972e-06 2.97474625963e-05
3.91385090113e-06 2.25408409417e-05
2.97566870424e-06 1.70038395602e-05
2.24744691721e-06 1.25089143518e-05
1.70948791904e-06 9.59429586942e-06
1.29111635039e-06 7.33694188894e-06
9.71749303885e-07 5.64360410015e-06
7.32161311227e-07 4.80748787021e-06
0.00147532968259 0.0418217576101
0.00147532968259 0.0380981069835
