omegatau 230.1K

1.58185412881 0.539799348
1.27881966699 0.564045074
1.03384505768 0.556686153333
0.836014415812 0.57428423
0.675637915854 0.582245583333
0.675637915854 0.58902184
0.546173936824 0.536456928
0.441713662672 0.576363896
0.357115553322 0.536978418
0.288685609986 0.532792938667
0.23333890862 0.504649226
0.188710340789 0.466452064
0.15247434837 0.439826917333
0.123215030325 0.384544206667
0.0996114063612 0.40070926
0.0805323376609 0.366787493333
0.0651836540348 0.314648082933
0.0526857566275 0.29783983
0.118698385123 0.384033552
0.107687579306 0.394116224
0.0977762720584 0.41199213
0.0887429816538 0.388252193333
0.0806588986473 0.338186904
0.0731997105111 0.365150501333
0.0664484728927 0.28948123
0.0603545613973 0.2932857838
0.054763729823 0.239476947
0.0497440046997 0.268078896067
0.0409701643173 0.249199557
0.0371614696327 0.194506596
0.063252807986 0.330777888
0.0580645985496 0.3089511728
0.0533051144547 0.27921509
0.0488477947148 0.286258608533
0.0448698247109 0.247226458333
0.0411520957353 0.247968491667
