nu(mhz) 380.0K

4.0595 719708.755
1.6486 294555.362
0.66997 116534.5818
0.27169 49080.7985
0.11045 19588.3075
0.044942 7608.6806
0.018141 2945.19135
0.0074065 1302.284895
0.0030236 530.520856
10.001 1768176.8
