nu(mhz) 340.0K

10.001 3965296.49
6.1043 1989086.155
3.7262 1148228.53
2.2762 655841.506
1.3895 393131.235
0.84884 263310.168
0.51795 172119.9645
0.31661 116870.2493
0.19285 66955.5915
0.118 43514.86
0.072139 27057.17473
0.043936 16803.3232
0.026953 10256.69462
0.016464 6128.88864
0.0099244 3714.305944
