nu(Mhz) 180.0K

19.998 26.048
15.652 33.002
12.247 41.109
9.5823 69.007
9.5823 69.528
7.4993 59.829
5.8703 83.844
14.997 32.562
10.209 43.562
6.9467 56.02
6.9467 49.062
4.7272 935.91
5.9984 70.876
3.8004 16.814
2.4055 10.2
