180	-3.89843
182.0202	-4.39091
184.0404	-4.84417
186.06061	-5.26159
188.08081	-5.64622
190.10101	-6.00087
192.12121	-6.32808
194.14141	-6.63018
196.16162	-6.90929
198.18182	-7.16735
200.20202	-7.40612
202.22222	-7.62722
204.24242	-7.83212
206.26263	-8.02217
208.28283	-8.19859
210.30303	-8.36252
212.32323	-8.51498
214.34343	-8.6569
216.36364	-8.78915
218.38384	-8.91251
220.40404	-9.02771
222.42424	-9.13539
224.44444	-9.23616
226.46465	-9.33057
228.48485	-9.41912
230.50505	-9.50229
232.52525	-9.58048
234.54545	-9.6541
236.56566	-9.72349
238.58586	-9.78898
240.60606	-9.85087
242.62626	-9.90943
244.64646	-9.96492
246.66667	-10.01757
248.68687	-10.06758
250.70707	-10.11516
252.72727	-10.16048
254.74747	-10.2037
256.76768	-10.24498
258.78788	-10.28446
260.80808	-10.32225
262.82828	-10.35849
264.84848	-10.39328
266.86869	-10.42671
268.88889	-10.45888
270.90909	-10.48988
272.92929	-10.51977
274.94949	-10.54864
276.9697	-10.57654
278.9899	-10.60354
281.0101	-10.6297
283.0303	-10.65506
285.05051	-10.67968
287.07071	-10.7036
289.09091	-10.72686
291.11111	-10.74949
293.13131	-10.77153
295.15152	-10.79303
297.17172	-10.81399
299.19192	-10.83446
301.21212	-10.85446
303.23232	-10.874
305.25253	-10.89313
307.27273	-10.91185
309.29293	-10.93018
311.31313	-10.94815
313.33333	-10.96576
315.35354	-10.98304
317.37374	-11
319.39394	-11.01665
321.41414	-11.03301
323.43434	-11.04908
325.45455	-11.06489
327.47475	-11.08043
329.49495	-11.09572
331.51515	-11.11076
333.53535	-11.12558
335.55556	-11.14016
337.57576	-11.15453
339.59596	-11.16869
341.61616	-11.18264
343.63636	-11.1964
345.65657	-11.20996
347.67677	-11.22334
349.69697	-11.23653
351.71717	-11.24955
353.73737	-11.2624
355.75758	-11.27508
357.77778	-11.2876
359.79798	-11.29996
361.81818	-11.31216
363.83838	-11.32422
365.85859	-11.33613
367.87879	-11.34789
369.89899	-11.35952
371.91919	-11.37101
373.93939	-11.38236
375.9596	-11.39358
377.9798	-11.40468
380	-11.41565
