210.0 -16.9553314758 18059790.9225 2.72281178988e-20 2.4083686717e+16
212.0 -15.5747312814 751817.661365 2.72281178988e-20 2.4083686717e+16
215.0 -14.882032002 152550.362631 2.72281178988e-20 2.4083686717e+16
220.0 -14.1910365281 31075.4746299 2.72281178988e-20 2.4083686717e+16
230.1 -12.9320435098 1711.68857619 2.72281178988e-20 2.4083686717e+16
235.0 -12.5410993069 695.793791555 2.72281178988e-20 2.4083686717e+16
240.0 -12.2130482904 326.91099902 2.72281178988e-20 2.4083686717e+16
250.0 -11.7247860882 106.210469981 2.72281178988e-20 2.4083686717e+16
260.0 -11.2306088485 34.0400422835 2.72281178988e-20 2.4083686717e+16
270.0 -10.8553583606 14.3462899172 2.72281178988e-20 2.4083686717e+16
280.0 -10.4377095764 5.48391631544 2.72281178988e-20 2.4083686717e+16
302.0 -9.68993506305 0.9802036276 2.72281178988e-20 2.4083686717e+16
320.0 -9.47638575248 0.599469366178 2.72281178988e-20 2.4083686717e+16
335.0 -9.32294492097 0.421042720721 2.72281178988e-20 2.4083686717e+16
369.1 -9.0999949225 0.251985856253 2.72281178988e-20 2.4083686717e+16
