nu(mhz) 383.0K

19.998 9354064.5
13.406 6037660.22
8.985 5005992.75
6.0219 2339327.493
4.037 1657107.76
2.706 1100827.86
1.8142 789557.982
1.2149 523840.582
0.8154 355783.482
0.54585 241893.4275
0.36593 162494.8758
0.24575 111223.9925
0.16457 72971.9837
0.11045 49939.9675
0.073862 33799.98982
0.049444 21593.67812
0.03331 15560.7665
0.022212 10112.45724
0.014869 6637.07553
0.0099244 4382.912772
