nu(mhz) 300.0K

19.998 104955503.4
13.406 71578655.8
8.985 50519061.0
8.985 49404022.5
6.0219 34072512.39
4.037 23786004.0
2.706 16397007.0
1.8142 11348909.52
1.2149 7738548.53
0.8154 5355954.9
0.54585 3602064.15
0.36593 2473686.8
0.24575 1671124.575
0.16457 1125560.058
0.11045 758261.34
0.073862 514145.9958
0.049444 343329.2472
0.03331 233043.422
0.022212 153289.4544
0.014869 103482.2924
0.0099244 69210.78072
