nu(mhz) 280.0K

19.998 285491448.0
13.406 223746140.0
8.985 172826475.0
8.985 174174225.0
6.0219 126905520.6
4.037 91284644.0
2.706 61599384.0
1.8142 40846713.0
1.2149 28581737.4
0.8154 19850097.6
0.54585 13701380.85
0.36593 9586268.21
0.24575 6745837.5
0.16457 4533409.79
0.11045 3047205.05
0.073862 2107208.998
0.049444 1399858.528
0.03331 945137.94
0.022212 640505.232
0.014869 434933.119
0.0099244 295647.876
