nu(mhz) 330.0K

19.998 33772622.4
13.406 21949643.8
8.985 14650042.5
8.985 14791107.0
6.0219 10075240.89
4.037 7013076.4
2.706 4816950.6
1.8142 3284609.1
1.2149 2251209.7
0.8154 1526265.72
0.54585 1048850.775
0.36593 710196.944
0.24575 470635.825
0.16457 320055.736
0.11045 217641.725
0.073862 144525.7754
0.049444 96509.7436
0.03331 65184.339
0.022212 44061.9444
0.014869 29320.1811
0.0099244 19666.19104
