nu(mhz) 230.0K

19.998 23913608.4
13.406 23528870.6
8.985 24759066.0
8.985 24895638.0
6.0219 29742766.29
4.037 32141382.9
2.706 39426420.0
1.8142 46648524.6
1.2149 53609892.3
0.8154 66178679.4
0.54585 70747618.5
0.36593 71524677.8
0.24575 100796820.0
0.16457 73602286.8
0.11045 119363315.0
