nu(mhz) 180.2K

19.998 3460853.88
12.926 3377046.76
8.3516 2688213.008
5.3975 2594416.325
3.49 2308425.6
2.2546 2143538.404
1.4579 2153755.67
0.94234 2151362.22
0.6088 2092445.6
0.39342 1845375.852
0.25452 1793424.276
0.16457 1688817.34
0.10626 1547358.12
0.068754 1442802.69
0.044271 1437479.37
0.028549 1398272.922
0.018573 1345465.266
0.011922 1196372.7
0.007686 1660560.3
0.0050308 807191.86
