nu(mhz) 254.9K

19.998 1001139876.0
13.406 592075990.0
19.998 135254473.2
13.406 148551886.0
8.985 168657435.0
8.985 169564920.0
6.0219 204630183.9
4.037 238364665.0
2.706 286024200.0
1.8142 324433386.0
1.2149 764585166.0
1.8142 324433386.0
