nu(mhz) 250.0K

19.998 212818716.0
14.374 221920186.0
10.327 237376422.0
7.4209 264488296.9
7.4209 266076369.5
5.331 285784248.0
3.8315 310175251.0
2.7534 322450674.0
1.9788 329212956.0
1.4216 327806744.0
1.0213 306063184.0
0.73406 274619186.6
0.52717 235565914.5
0.37955 172387814.5
0.27252 158704747.2
0.19566 97174539.0
0.14091 80184835.5
0.10112 65975744.0
0.072568 59928105.76
