nu(mhz) 199.2K

19.998 4282171.74
13.406 3816554.14
8.985 3328852.65
8.985 3421038.75
6.0219 3326979.312
4.037 2793765.48
2.706 2720341.8
1.8142 2771916.18
1.2149 2565139.86
0.8154 2492351.64
0.54585 2476303.11
0.36593 2469002.896
0.24575 2267043.75
0.16457 2052023.33
0.11045 1945245.4
0.073862 1628657.1
0.049444 1818698.652
0.03331 1398353.8
0.022212 1174392.864
0.014869 1040116.288
0.0099244 853369.3828
