sqrtom 309.9K

6828.38852483 0.53416
5787.54359574 0.61022
4906.52876324 0.62978
4159.34158549 0.60991
3526.06963712 0.63176
2988.67466157 0.63364
2533.18320581 0.6369
2147.61146546 0.6317
1819.97439498 0.64142
1544.27425781 0.63724
1308.54639196 0.64173
1108.7687032 0.64642
940.93763961 0.65224
797.092026219 0.64633
675.246763318 0.6496
573.355260961 0.65335
485.458252069 0.64516
411.522409577 0.6535
349.600515725 0.64361
295.675904267 0.6422
249.713524389 0.64118
