sqrtom 340.0K

7927.05091803 0.39649
6193.09680779 0.32585
4838.63669763 0.30815
3781.7702728 0.28813
2954.73957978 0.28293
2309.41962756 0.3102
1803.98886633 0.33231
1410.43230965 0.36913
1100.77803689 0.34719
861.055088974 0.36877
673.247877735 0.37507
525.412247341 0.38245
411.522409577 0.38054
321.630786613 0.37226
249.713524389 0.37426
