omegatau 180.0K

15818.5412881 0.520907904
12380.8284949 0.516547304
9687.45250302 0.503461923
7579.65837509 0.6612457761
7579.65837509 0.6662381544
5931.99253335 0.4486756197
4643.44349053 0.4921894332
11862.7194568 0.488332314
8075.38193871 0.444724458
5494.88252656 0.389154134
5494.88252656 0.3408189954
3739.24434329 4.424233752
4744.77138027 0.4251425984
3006.13982955 0.0638999256
1902.76532996 0.0245361
