sqrtom 315.1K

177.790462746 1.24722281927
197.769635023 1.2471076152
219.718515354 1.24698105339
243.728839427 1.24684260487
271.665777414 1.24668151467
301.661023011 1.24650855584
335.598117741 1.2463128675
373.580128009 1.24609385532
415.51853034 1.24585202977
461.478366559 1.24558701579
513.424538153 1.24528748336
571.351811614 1.24495346265
635.280692805 1.24458483542
705.209472603 1.24418161153
785.123033509 1.24372081331
873.012243763 1.24321402584
970.91003272 1.24264952682
1080.78997981 1.24201593619
1202.65924422 1.24131321265
1336.50542497 1.24054142773
1486.3481375 1.23967740347
1654.14677026 1.23870984165
1837.95858184 1.2376499445
2045.72197664 1.23645193754
2275.46076306 1.23512721591
2529.21152956 1.23366403619
2812.90157263 1.23202822039
3128.46891514 1.23020859344
3480.15344462 1.22818070727
3871.66568641 1.22592316624
4305.20247348 1.22342330293
4788.64418151 1.22063567746
5326.03949538 1.21753694428
5923.3912071 1.21409249003
6586.66364019 1.2102679232
7325.83287424 1.20600571961
7325.83287424 1.20600571961
8149.04813531 1.20125888915
9062.07658127 1.19599417718
10078.7031339 1.19013209698
11209.4219197 1.18361213722
