sqrtom 300.0K

137.832648871 3.16709878157
157.812108541 3.16567956446
181.786724276 3.1639765562
209.757014456 3.16198971996
241.722678799 3.15971907708
279.654800635 3.157024614
321.630786613 3.15404289985
371.564840579 3.15049589382
427.525274792 3.14652081105
493.449369449 3.14183797153
567.36798715 3.1365872506
655.256795437 3.13034417382
755.148549697 3.12324848207
869.044805475 3.11515799725
1002.87061584 3.10565184026
1154.70981378 3.09486612374
1332.50340936 3.08223676751
1534.29404196 3.06790281036
1770.02392349 3.05115801909
2039.72399677 3.03200019572
2351.38567121 3.00986168001
2709.01466197 2.98445793076
3122.53854415 2.95508375449
3599.95805734 2.9211708282
4147.39051657 2.8822846157
4780.69937926 2.83729827521
5511.8470223 2.78536207353
6350.9274725 2.72575899348
7321.8435983 2.6567911233
7321.8435983 2.6567911233
8438.44411525 2.57747473598
9725.2654683 2.48606691437
11209.4219197 2.38064162917
