sqrtom 302.0K

177.790462746 2.65441726701
203.773616397 2.65385264038
235.737694839 2.65315804534
271.700467747 2.65237655671
313.649218642 2.65146498985
361.58927398 2.65042322902
417.532345493 2.64920755874
481.46189417 2.64781833841
557.374034494 2.6461687305
641.280563825 2.64434540062
741.169756683 2.64217475964
855.050549584 2.63970007436
984.916737382 2.63687801864
1136.72206736 2.63357921464
1312.52571309 2.6297589155
1514.30225177 2.62537421271
1746.06047282 2.62033799332
2015.75621202 2.61447737311
2325.40271156 2.60774860336
2683.02914752 2.59997720614
3094.54402565 2.59103478674
3569.9878259 2.58070316063
4119.42069685 2.56876371585
4752.68883679 2.5550024897
5483.90461585 2.5391128135
6326.94030255 2.52079323605
7299.88512983 2.4996506695
7299.88512983 2.4996506695
8422.7932008 2.47524932838
9717.18625922 2.44712153469
11209.4219197 2.41469452457
