omegatau 383.0K

0.00102730156519 0.00805255666667
0.000688515002273 0.0057040775
0.00046157110948 0.00392620677778
0.000309390988915 0.0026972055
0.000207426878082 0.00179872890556
0.000138905806516 0.00123791560556
9.32289033118e-05 0.00082484505
6.24098563561e-05 0.000552794425
4.18386713133e-05 0.000369070899167
2.80978697435e-05 0.000258358340278
1.88161400761e-05 0.000167248833889
1.26283202978e-05 0.000111891986111
8.4450248423e-06 7.66031008889e-05
5.65318849074e-06 5.07391581111e-05
3.8085047453e-06 3.46553538889e-05
2.53961295114e-06 2.316835e-05
1.70004974656e-06 1.53348953333e-05
1.13470803045e-06 1.02852622111e-05
