383.0	-10.1384615385
330.0	-10.6307692308
325.0	-10.7538461538
310.0	-10.9384615385
305.0	-11.0
300.0	-11.0421254189
260.0	-12.631402585
255.0	-12.9377692676
250.0	-13.1292484442
