202	-6.28528
200	-5.94808
198	-5.65188
196	-5.30448
194	-4.90598
192	-4.44608
190	-3.90448
189	-3.60808
188	-3.19908
187	-2.83098
186	-2.36048
185	-1.78732
184	-1.24475
183	-0.56868
182	0.05649
