omegatau 210.0K

0.099808248047 0.285711426
0.0821354304485 0.25656463
0.0676068870909 0.2262182
0.0556286995065 0.199892364
0.0457781374918 0.1658627009
0.0457781374918 0.1621112302
0.037668405406 0.1503517554
0.0309990503773 0.1242903221
0.0255160350105 0.1081242625
0.0209882801036 0.0925880901
0.0172700510409 0.0784969055
0.0142216023007 0.067789605
0.0116991956319 0.0569686623
0.00963146100015 0.0485306104
0.00792407017823 0.0404101404
0.00651912859281 0.0344993544
0.00536572894666 0.0284858496
0.00441426157954 0.02389103352
0.00363637811416 0.0198958802
0.00298905689346 0.0166116893
0.00246061918452 0.01384548066
0.00202386451973 0.0116665227
0.00166636552945 0.00961106968
0.00137260047894 0.00808641306
0.00112989245301 0.00665722434
0.000927860355756 0.00547226085
0.000764258276999 0.00449114977
0.000627806756767 0.00373130877
0.000517457703646 0.00310438656
0.00042467166807 0.00254926644
0.000349438668217 0.00212313486
0.00028912849373 0.001764809984
0.000237996605479 0.00144917754
0.000194984930228 0.001197277928
0.000160492740896 0.00098336106
0.000131934745331 0.0008178989
0.000108497424957 0.000662409069
8.94770612554e-05 0.0005548716
7.32466170786e-05 0.000455132112
6.03750563368e-05 0.000369333507
4.95318020261e-05 0.0003019200968
