1000.0 376991.105816
1190.22824478 448705.455917
1416.64327467 534061.896671
1686.12883829 635655.536094
2006.87816766 756575.143021
2388.64307898 900497.053959
2843.0304593 1071796.94271
3383.85515343 1275682.85013
4027.55997985 1518353.51722
4793.71564556 1807186.83306
5705.61575878 2150964.12321
6790.98502996 2560137.09104
8082.82219252 3047145.51713
9620.40327106 3626795.35711
11450.4756994 4316708.70224
13628.6795936 5137859.23049
16221.2393913 6115209.33882
19306.9772888 7278468.17818
22979.7096905 8662993.38596
27351.0995304 10310863.5068
32554.0511869 12272152.9906
38746.7512046 14606447.3251
46117.4776771 17384642.3335
54890.3245092 20691078.9128
65332.0145959 24626072.3409
77760.0090604 29308903.3222
92552.1590979 34881345.3332
110158.193874 41511807.9574
131113.393742 49400175.8713
156054.864501 58783412.8685
185740.907464 69941971.0675
221074.074274 83206982.5518
263128.60739 98968089.871
313183.100524 117681553.833
372759.372031 139877900.178
443668.733098 166167738.109
528067.057458 197243372.607
628520.326924 233872276.725
748082.645523 276876242.086
890389.09413 327087092.104
1059766.24868 385266711.182
1261363.72204 451977400.503
1501310.72891 527391755.731
1786902.43374 611045294.268
2126821.7473 701566255.804
2531403.31524 796464532.838
3012947.72473 892104526.93
3586095.48201 983978322.084
4268272.13116 1067293905.62
5080218.04691 1137727840.53
6046619.00907 1192086996.28
7196856.73001 1228686449.99
8565902.15369 1247424530.13
10195378.6853 1249654066.76
12134827.6775 1237941476.47
14443214.6473 1215757736.36
17190722.0186 1187143460.91
20460882.8947 1156416581.94
24353120.7343 1127990894.4
28985772.1465 1106339181.51
34499684.7055 1096096245.54
41062499.1724 1102278361.41
48873746.3162 1130597637.25
58170913.2937 1187862883.3
69236664.0268 1282474406.89
82407433.0989 1425034978.29
98083654.4541 1629112847.47
116741935.882 1912206456.76
138949549.437 2296976096.57
165381678.34 2812826910.13
196841944.729 3497952112.52
234286842.373 4401976980.3
278854817.173 5589385398.1
331900879.591 7143964414.65
395037801.357 9174572075.65
470185148.93 11822624567.6
559627644.532 15271816658.0
666084629.081 19760742648.2
792792738.945 25599284077.2
943604310.148 33189888890.8
1123104501.83 43055202446.1
1336750699.92 55873946601.7
1591038439.27 72527509150.2
1893698888.95 94160440828.6
2253933904.73 122259011527.0
2682695795.28 158753216599.0
3193020307.69 206149233414.0
3800422956.37 267701417887.0
4523370744.77 347635644098.0
5383843622.03 451439313471.0
6408002744.42 586237935075.0
7626985859.02 761284119432.0
9077853991.94 988592542445.0
10804718223.2 1.28376445305e+12
12860080806.1 1.66705830532e+12
15306431405.6 2.16477998581e+12
18218146985.7 2.81108803852e+12
21683753109.9 3.65033776859e+12
25808615404.2 4.74012508567e+12
30718143012.7 6.15523896628e+12
36561601440.9 7.99279376749e+12
43516650709.2 1.03788935895e+13
51794746792.3 1.34772860197e+13
61647570563.4 1.75005991085e+13
73374679706.5 2.27249326987e+13
87332616238.3 2.95088054178e+13
103945746537.0 3.83177575409e+13
123719163453.0 4.97562980635e+13
147254042762.0 6.46093883025e+13
175265920854.0 8.38963087785e+13
208606449347.0 1.08940605916e+14
248289288056.0 1.41460918553e+14
295520923520.0 1.83688917088e+14
351737350097.0 2.38522448689e+14
418647728829.0 3.09724397892e+14
498286351465.0 4.02180909153e+14
593074489501.0 5.2223669146e+14
705894008662.0 6.78130414816e+14
840174986929.0 8.80560077028e+14
1e+12 1.14341713828e+15
