sqrtom 229.9K

11209.4219197 0.95914
9833.20592138 1.3223
8624.40419197 1.8001
7565.57553613 2.5028
6636.60309833 3.6752
5821.532866 5.4652
5106.32849573 8.1959
4479.01578109 11.535
3929.6545051 17.161
3446.13530627 24.633
3022.64449699 36.145
2650.98901659 54.482
2325.4162214 77.465
2039.72399677 120.38
1790.00289033 171.58
1570.23806419 247.69
1376.45620981 377.7
1208.65238341 472.92
1058.82423204 883.99
