sqrtom 383.0K

249.713524389 0.374758739481
305.654514661 0.374428811908
373.580128009 0.374028201681
457.485412426 0.373533346893
557.374034494 0.372944225919
681.240510509 0.372213688872
833.053309926 0.371318330598
1016.86961111 0.370234222756
1242.61530219 0.368902824658
1516.31329199 0.367288614521
1851.93863287 0.365309170579
2263.47284045 0.362882032951
2762.86840615 0.359936708488
3376.23381659 0.356319215117
4123.3844644 0.351912686042
5036.38948902 0.346527984577
6151.1554688 0.339953341676
7513.61563996 0.331917853282
