sqrtom 379.9K

293.660890043 0.433806236955
341.610305334 0.433806136007
397.551560451 0.433806018233
461.478366559 0.433805883648
537.395614305 0.433805723819
627.288420942 0.433805534567
729.18329207 0.433805320047
849.040546907 0.43380506771
988.895829301 0.433804773272
1150.70346816 0.433804432617
1338.50194564 0.433804037243
1558.26820343 0.433803574568
1813.97468157 0.433803036227
2109.65198089 0.433802413735
2457.26292452 0.433801681907
2858.76531549 0.433800836621
3328.25114686 0.433799848209
3873.69373475 0.433798699885
4509.00554635 0.433797362358
5248.13977639 0.433795806253
6107.1774415 0.433793997715
7110.08103642 0.433791886294
