1e-10 0.020537122952 0.0157190706933
1.04609101432e-10 0.0196452665153 0.0150294142024
1.09430641025e-10 0.0187932974567 0.0143702759401
1.14474410268e-10 0.0179794844962 0.0137403168857
1.19750651951e-10 0.0172021736839 0.0131382572117
1.25270080966e-10 0.0164597850188 0.0125628736759
1.31043906062e-10 0.0157508092166 0.0120129971283
1.37083852614e-10 0.0150738046164 0.0114875101256
1.43402186428e-10 0.0144273942228 0.0109853446495
1.50011738657e-10 0.0138102628735 0.0105054799245
1.56925931852e-10 0.0132211545296 0.0100469403295
1.64158807225e-10 0.0126588696804 0.00960879339945
1.7172505316e-10 0.0121222628577 0.00919014791259
1.79640035045e-10 0.0116102402539 0.00879015205947
1.87919826474e-10 0.0111217574382 0.00840799168963
1.96581241888e-10 0.0106558171666 0.00804288863232
2.05641870723e-10 0.0102114672793 0.00769409908765
2.15120113133e-10 0.0097877986815 0.00736091208482
2.25035217348e-10 0.00938394340281 0.00704264800409
2.35407318775e-10 0.00899907273025 0.00673865715952
2.46257480876e-10 0.00863239541116 0.00644831843941
2.57607737955e-10 0.00828315592138 0.00617103800186
2.69481139895e-10 0.00795063279513 0.00590624802274
2.81901798974e-10 0.00763413701292 0.00565340549381
2.94894938829e-10 0.00733301044425 0.00541199106872
3.08486945678e-10 0.00704662434211 0.00518150795501
3.22705421911e-10 0.00677437788695 0.00496148085041
3.37579242134e-10 0.00651569677795 0.0047514549218
3.53138611819e-10 0.00627003187014 0.00455099482582
3.69415128635e-10 0.00603685785657 0.00435968376991
3.86441846621e-10 0.00581567199509 0.00417712261315
4.04253343309e-10 0.0056059928803 0.00400292900635
4.22885789946e-10 0.00540735926177 0.00383673657106
4.42377024948e-10 0.00521932891045 0.00367819411731
4.62766630742e-10 0.00504147753589 0.00352696490006
4.84096014148e-10 0.00487339775748 0.00338272591435
5.0640849047e-10 0.00471469813384 0.00324516722917
5.29749371459e-10 0.00456500225437 0.00311399135977
5.54166057327e-10 0.00442394789798 0.00298891267814
5.79708133013e-10 0.00429118626334 0.00286965686094
6.06427468876e-10 0.00416638127534 0.0027559603738
6.3437832603e-10 0.00404920897149 0.0026475699904
6.63617466543e-10 0.00393935697132 0.00254424234429
6.94204268699e-10 0.00383652403041 0.0024457435109
7.26200847592e-10 0.00374041967914 0.00235184861669
7.5967218126e-10 0.00365076394443 0.00226234147209
7.94686242649e-10 0.0035672871503 0.0021770142246
8.31314137642e-10 0.0034897297911 0.00209566702864
8.69630249468e-10 0.00341784246871 0.00201810772858
9.09712389753e-10 0.00335138588293 0.00194415155228
9.5164195654e-10 0.00329013086241 0.00187362081294
9.95504099591e-10 0.00323385842163 0.00180634461809
1.04138789331e-09 0.00318235982902 0.00174215858552
1.08938651761e-09 0.00313543667047 0.00168090456739
1.1395974472e-09 0.00309290089316 0.00162243038441
1.19212264946e-09 0.0030545748159 0.00156658957352
1.24706879158e-09 0.0030202910937 0.00151324115277
1.30454745711e-09 0.0029898926271 0.00146224940793
1.36467537265e-09 0.00296323240974 0.00141348370517
1.42757464479e-09 0.00294017331066 0.00136681833379
1.4933730082e-09 0.00292058779179 0.00132213238248
1.56220408491e-09 0.00290435756378 0.00127930965096
1.63420765576e-09 0.0028913731869 0.00123823859778
1.70952994423e-09 0.00288153362586 0.00119881232314
1.78832391338e-09 0.00287474576955 0.00116092858399
1.87074957649e-09 0.00287092392779 0.00112448983663
1.95697432202e-09 0.00286998931757 0.00108940330088
2.04717325353e-09 0.00287186955117 0.00105558103825
2.14152954528e-09 0.00287649813735 0.00102294003584
2.24023481423e-09 0.00288381400566 0.000991402287158
2.34348950914e-09 0.00289376106192 0.000960894861095
2.45150331767e-09 0.00290628778078 0.00093134995073
2.5644955922e-09 0.00292134683964 0.000902704894594
2.68269579528e-09 0.00293889479559 0.000874902164255
2.80634396561e-09 0.00295889180557 0.000847889313653
2.93569120553e-09 0.00298130138846 0.000821618887319
3.07100019093e-09 0.00300609022612 0.0007960482864
3.21254570472e-09 0.00303322800011 0.000771139593169
3.36061519482e-09 0.00306268725965 0.000746859356326
3.5155093579e-09 0.00309444331651 0.000723178340818
3.67754275007e-09 0.00312847416234 0.000700071247079
3.84704442564e-09 0.00316476040404 0.000677516405468
4.02435860537e-09 0.0032032852133 0.00065549545225
4.2098453755e-09 0.00324403428677 0.000633992993734
4.403881419e-09 0.00328699581366 0.000612996265144
4.60686078057e-09 0.0033321604484 0.000592494790571
4.8191956668e-09 0.00337952128629 0.000572480049822
5.04131728331e-09 0.00342907384036 0.00055294515738
5.27367671043e-09 0.00348081601859 0.000533884557923
5.51674581923e-09 0.00353474810043 0.000515293742011
5.77101822981e-09 0.00359087271225 0.000497168984725
6.0370103137e-09 0.0036491948015 0.00047950710919
6.31526224255e-09 0.00370972160947 0.000462305276142
6.60633908503e-09 0.00377246264273 0.000445560799941
6.91083195443e-09 0.00383742964365 0.000429270990834
7.22935920904e-09 0.00390463655998 0.000413433022693
7.5625677079e-09 0.00397409951415 0.000398043825036
7.91113412445e-09 0.00404583677231 0.000383099997754
8.2757663207e-09 0.00411986871374 0.000368597746754
8.65720478474e-09 0.00419621780075 0.000354532838528
9.05622413448e-09 0.00427490854945 0.000340900571588
9.47363469078e-09 0.00435596750176 0.00032769576267
9.91028412302e-09 0.00443942319875 0.000314912745645
1.03670591705e-08 0.00452530615564 0.000302545381165
1.08448874432e-08 0.00461364883856 0.000290587075153
1.13447393057e-08 0.00470448564339 0.000279030804408
1.18676298476e-08 0.00479785287652 0.000267869147745
1.24146209449e-08 0.00489378873793 0.000257094321226
1.29868234167e-08 0.00499233330642 0.000246698216239
1.35853992808e-08 0.0050935285272 0.000236672439309
1.42115641136e-08 0.00519741820177 0.000227008352713
