nu(Mhz) 260.0K

19.998 19.758
15.09 23.836
11.387 28.242
8.5928 31.858
8.5928 32.492
6.4842 34.291
4.895 37.093
3.6924 38.565
2.7879 40.753
2.104 41.446
1.5877 42.895
1.1974 43.693
0.90405 44.308
0.68176 45.372
0.51452 45.816
0.38844 46.745
0.29285 46.985
0.22111 47.409
0.16717 47.901
0.12579 48.007
0.095133 48.388
0.071712 48.903
0.054157 48.934
0.040978 49.34
0.030744 49.992
0.023172 50.139
0.017504 49.804
0.013172 49.555
0.0099244 49.554
