nu(mhz) 380.0K

1.6486 267205.088
0.66997 108937.122
0.27169 44138.7574
0.11045 17924.9305
0.044942 7299.47964
0.018141 2960.24838
0.0074065 1209.33332
0.0030236 491.728068
