125000.017967 0.00107479381205
124984.759177 0.00107479392561
124969.500388 0.00107479403921
124954.241599 0.00107479415285
124938.98281 0.00107479426653
124923.724021 0.00107479438026
124908.465232 0.00107479449403
124893.206443 0.00107479460784
124877.947654 0.00107479472169
124862.688865 0.00107479483558
124847.430076 0.00107479494951
124832.171287 0.00107479506349
124816.912498 0.00107479517751
124801.653709 0.00107479529157
124786.39492 0.00107479540567
124771.136131 0.00107479551981
124755.877342 0.001074795634
124740.618552 0.00107479574822
124725.359763 0.00107479586249
124710.100974 0.0010747959768
124694.842185 0.00107479609116
124679.583396 0.00107479620555
124664.324607 0.00107479631999
124649.065818 0.00107479643447
124633.807029 0.00107479654899
124618.54824 0.00107479666355
124603.289451 0.00107479677816
124588.030662 0.0010747968928
124572.771873 0.00107479700749
124557.513084 0.00107479712223
124542.254295 0.001074797237
124526.995506 0.00107479735182
124511.736717 0.00107479746667
124496.477927 0.00107479758157
124481.219138 0.00107479769652
124465.960349 0.0010747978115
124450.70156 0.00107479792653
124435.442771 0.0010747980416
124420.183982 0.00107479815671
124404.925193 0.00107479827186
124389.666404 0.00107479838706
124374.407615 0.0010747985023
124359.148826 0.00107479861758
124343.890037 0.00107479873291
124328.631248 0.00107479884827
124313.372459 0.00107479896368
124298.11367 0.00107479907913
124282.854881 0.00107479919463
124267.596092 0.00107479931016
124252.337302 0.00107479942574
124237.078513 0.00107479954136
124221.819724 0.00107479965703
124206.560935 0.00107479977273
124191.302146 0.00107479988848
124176.043357 0.00107480000427
124160.784568 0.00107480012011
124145.525779 0.00107480023599
124130.26699 0.00107480035191
124115.008201 0.00107480046787
124099.749412 0.00107480058388
124084.490623 0.00107480069992
124069.231834 0.00107480081602
124053.973045 0.00107480093215
124038.714256 0.00107480104833
124023.455467 0.00107480116455
124008.196677 0.00107480128081
123992.937888 0.00107480139712
123977.679099 0.00107480151346
123962.42031 0.00107480162986
123947.161521 0.00107480174629
123931.902732 0.00107480186277
123916.643943 0.00107480197929
123901.385154 0.00107480209585
123886.126365 0.00107480221246
123870.867576 0.00107480232911
123855.608787 0.0010748024458
123840.349998 0.00107480256254
123825.091209 0.00107480267932
123809.83242 0.00107480279614
