210	-0.3751032459233572
215	-2.351143138583153
220	-2.9808701373428677
225	-4.131750514386485
230	-4.67461861676555
250	-7.280385508185061
260	-7.714679990088313
270	-8.431265885228678
280	-8.800416194846443
305	-9.517002089986807
310	-9.603860986367458
325	-9.864437675509409
330	-9.95129657189006
383	-10.6244530188401
