169.3 -15.0035267604 234383.870016 2.78847301944e-20 1557.7014575
181.0 -14.3395436371 50809.4621375 2.78847301944e-20 2172.96990784
210.0 -14.8161901798 152261.863301 2.78847301944e-20 1910.00839352
200.0 -15.001090307 233072.624976 2.78847301944e-20 1937.75186426
210.0 -14.5880073395 90034.3637471 2.78847301944e-20 2412.29771412
220.0 -14.5749996637 87377.7030726 2.78847301944e-20 2437.5935028
230.5 -13.3330707112 5005.77899458 2.78847301944e-20 2661.90809604
233.0 -13.0964805321 2903.23033145 2.78847301944e-20 2209.75225368
240.1 -13.0584682602 2659.92395456 2.78847301944e-20 2287.89552107
259.0 -12.5915267593 907.669452725 2.78847301944e-20 2307.36557248
250.2 -12.5732129222 870.189588 2.78847301944e-20 2548.82203469
259.0 -12.426501722 620.729924163 2.78847301944e-20 2424.89455902
260.1 -12.4842956536 709.082249862 2.78847301944e-20 2395.07321058
264.4 -12.0334466212 251.100502361 2.78847301944e-20 2262.88405524
269.5 -11.7451541924 129.287087718 2.78847301944e-20 2556.14521847
273.0 -11.4670806603 68.1524732096 2.78847301944e-20 2412.87857342
280.5 -11.0368928711 25.3100982794 2.78847301944e-20 2539.32569579
300.0 -10.131309358 3.14564941374 2.78847301944e-20 1852.21779042
302.0 -10.0566481822 2.64879984681 2.78847301944e-20 3413.66724675
315.1 -9.73310565379 1.25749600557 2.78847301944e-20 3881.86716061
332.7 -9.48033812982 0.702650064106 2.78847301944e-20 1920.71131388
