sqrtom 280.0K

11209.4219197 4.0501
9177.82012398 4.4853
7513.61563996 4.5651
7513.61563996 4.5985
6151.1554688 4.7702
5036.38948902 4.7728
4123.3844644 4.9317
3376.23381659 4.9006
2762.86840615 5.1496
2263.47284045 5.2747
1851.93863287 5.3803
1516.31329199 5.6433
