sqrtom 369.1K

249.713524389 0.25820072076
305.654514661 0.258003568263
373.580128009 0.257764178431
457.485412426 0.25746847154
557.374034494 0.257116434668
681.240510509 0.256679892789
833.053309926 0.256144859849
1016.86961111 0.25549703716
1242.61530219 0.254701442974
1516.31329199 0.253736850789
1851.93863287 0.252554008411
2263.47284045 0.251103640869
2762.86840615 0.249343624069
3376.23381659 0.247181944028
4123.3844644 0.244548765477
5036.38948902 0.241331067339
6151.1554688 0.237402304277
7513.61563996 0.232600594059
7513.61563996 0.232600594059
9177.82012398 0.226735448168
11209.4219197 0.219575486132
