sqrtom 302.0K

249.713524389 0.98633948666
305.654514661 0.984770556349
373.580128009 0.982865503307
457.485412426 0.980512281754
557.374034494 0.977710788856
681.240510509 0.974236809082
833.053309926 0.969979042076
1016.86961111 0.96482369954
1242.61530219 0.958492398366
1516.31329199 0.950816219052
1851.93863287 0.941403214957
2263.47284045 0.929861258168
2762.86840615 0.915855127127
3376.23381659 0.898652578876
4123.3844644 0.877697867621
5036.38948902 0.852091576947
6151.1554688 0.820826664989
7513.61563996 0.78261488057
7513.61563996 0.78261488057
9177.82012398 0.735940324999
11209.4219197 0.678961683358
