nu(mhz) 380.0K

10.001 1478747.86
4.0595 623295.63
1.6486 234694.696
0.66997 100837.1847
0.27169 41614.7573
0.11045 16915.4175
0.044942 6722.42436
0.018141 2678.51865
0.0074065 1125.269545
0.0030236 437.484684
