nu(mhz) 220.0K

8.985 59937138.0
6.0219 43446804.12
4.037 29057114.9
2.706 20667345.6
1.8142 14167087.8
1.2149 9579122.03
0.8154 6490991.7
0.54585 4422858.795
0.36593 3024374.857
0.24575 2068920.1
0.16457 1337460.39
0.11045 911367.13
0.073862 623151.5354
0.049444 409129.3224
0.03331 281389.556
0.022212 182344.9716
0.014869 125323.3665
0.0099244 82878.6644
