nu(mhz) 180.0K

19.998 520907904.0
15.652 516547304.0
12.247 503461923.0
9.5823 661245776.1
9.5823 666238154.4
7.4993 448675619.7
5.8703 492189433.2
14.997 488332314.0
10.209 444724458.0
6.9467 389154134.0
6.9467 340818995.4
4.7272 4424233752.0
5.9984 425142598.4
3.8004 63899925.6
2.4055 24536100.0
