sqrtom 250.1K

249.713524389 1.76677896622
283.659075377 1.76627413129
319.6417937 1.7657389998
361.58927398 1.76511516095
409.540411425 1.7644020363
463.46872181 1.76360001971
523.399349821 1.76270873724
591.325245132 1.76169854993
669.250972821 1.76053964609
755.156870114 1.75926206194
855.050549584 1.75777645286
964.937941357 1.75614221826
1090.77218967 1.75427082355
1234.62575525 1.75213144732
1394.43800759 1.74975473505
1576.24870056 1.7470508641
1782.01702744 1.74399069756
2013.76032067 1.74054423385
2277.46181152 1.73662249092
2575.1259723 1.73219565848
2910.71246746 1.72720484876
3290.37332271 1.72155856945
3719.87351962 1.7151710843
4203.29498908 1.70798168722
4752.68883679 1.69981115536
5372.02663023 1.69060042394
6073.23494595 1.68017212207
6864.36388707 1.66840652941
7759.34060143 1.65509652276
7759.34060143 1.65509652276
8772.12462617 1.64003449725
9916.87533591 1.62300987605
11209.4219197 1.60378724897
