sqrtom 220.0K

7513.61563996 6.6708
6151.1554688 7.2148
5036.38948902 7.1977
4123.3844644 7.6376
3376.23381659 7.809
2762.86840615 7.8847
2263.47284045 7.9605
1851.93863287 8.1027
1516.31329199 8.2649
1242.61530219 8.4188
1016.86961111 8.127
833.053309926 8.2514
681.240510509 8.4367
557.374034494 8.2746
457.485412426 8.4476
373.580128009 8.2093
305.654514661 8.4285
249.713524389 8.351
