omegatau 269.5K

0.304906324232 0.405219474
0.234633634544 0.402037625
0.180492102523 0.393163656
0.228656872912 0.386457693
0.177747671162 0.327951198
0.213486266221 0.371095006
0.2117633732 0.372614092
0.210040480179 0.378068544
0.208332833999 0.383493824
0.206625187818 0.38203088
0.204932788479 0.387786291
0.203331870185 0.374848288
0.201654717686 0.397137102
0.200053799392 0.38129626
0.198391893735 0.361161072
0.196821469122 0.403444977
0.19525104451 0.321289734
0.193680619898 0.370965709
0.192125442126 0.41192669
0.190585511196 0.3449625
0.189030333425 0.37435761
0.187505649335 0.333386482
0.185965718405 0.338735084
0.184441034315 0.357671999
0.183007831271 0.319735914
0.181498394022 0.341930496
0.179988956773 0.340916595
0.17857100057 0.3159312
0.177168291208 0.33515566
0.1756741008 0.270974396
0.174271391438 0.34691193
0.172883928916 0.393361249
0.171496466395 0.328970256
0.170109003873 0.387304098
0.168736788192 0.225069579
0.167364572512 0.303096924
0.165992356831 0.174344418
0.164635387992 0.240892582
0.163354653356 0.373854316
0.162012931357 0.302394708
0.160671209359 0.199726714
0.159405721564 0.41086059
0.158155480611 0.553669248
0.304906324232 0.418278168
0.234633634544 0.400083222
0.180492102523 0.38290011
0.138894146507 0.2025359601
0.304906324232 0.414118584
0.24649567676 0.392453925
0.199276210506 0.37571022
0.161143861426 0.356862285
0.13023089151 0.3295737775
0.13023089151 0.320015839
0.105276387016 0.3138438744
0.0851414089296 0.2838951438
0.0688349125917 0.2555410494
0.0556448705329 0.227059864
0.0449766559582 0.2118942669
0.0363743883248 0.1875947481
0.0293898105105 0.1618586444
0.0237500040632 0.1410045617
0.0192003467399 0.1211018438
0.0155228087159 0.103795295
0.0125643117085 0.0894599536
0.010155310847 0.0737128602
0.00819731153915 0.0631942056
0.00663969427325 0.0512516412
0.00536094172733 0.042369005
0.00433452439823 0.0349164978
0.00350982277418 0.02885557
0.00283454019092 0.0236979477
0.00228748353958 0.0192233439
0.00184944180065 0.01565983
0.00149580657291 0.01258601874
0.00120680270373 0.01028646396
0.000979335084411 0.0082762932
0.000792149618735 0.0067510327
0.000639665962937 0.00542926714
0.000516776425318 0.00439876332
0.000418967940972 0.00353819604
0.000338662829975 0.00291932316
0.000273299623055 0.00233258025
0.000220819996692 0.00191769403
0.000179089393161 0.00155199898
0.000144149732564 0.001216497648
0.000117147577338 0.001015591812
9.49115845756e-05 0.0008136075
7.6703807178e-05 0.00068821344
