omegatau 200.0K

843997.391124 0.1425777408
682313.522467 0.1494008637
551607.455845 0.14996518
446055.026842 0.148240794
360486.234438 0.167874641
291410.800392 0.1641201912
235676.079184 0.1747519548
190538.804966 0.1686375891
154028.046737 0.1757209408
124497.844988 0.1955311716
100686.29743 0.1774054234
81352.6038169 0.1797062928
65741.3109388 0.175506059
53147.6104932 0.17151666
42967.9839936 0.160839438
34778.7023767 0.1711407808
28110.4561622 0.1618725618
22690.6069289 0.1640178348
18379.037098 0.1472836908
14839.3800727 0.123309627
11998.2007362 0.104704007
9715.38150999 0.088452048
7846.16236543 0.0811552923
6331.87961748 0.0996289218
5119.35611278 0.13105252
4140.47445013 0.05747932434
3340.49592484 0.06607604631
2710.85310664 0.02393091624
2192.71349414 0.02588761785
1770.6303904 0.03569110688
1430.46542528 0.02891903868
1159.72618815 0.02422246371
937.437246307 0.0252417168
756.508312626 0.01041747225
611.241834966 0.01180567262
495.729240731 0.013754566
399.014348167 0.008729909328
