nu(mhz) 240.1K

19.998 333306666.0
15.307 343274782.0
11.712 317769984.0
8.9612 325694814.0
6.8588 312919032.4
5.2504 314147183.2
4.0178 310788883.4
3.0744 304537766.4
2.3514 267001470.0
1.7992 273496392.0
1.3782 250515414.0
1.0538 249350156.0
0.80679 239406864.6
0.61754 243403391.0
0.47198 230038332.2
0.36112 210811022.4
0.27669 205016222.4
0.21148 196327458.0
0.16199 183307884.0
0.12409 237781258.0
