nu(mhz) 250.2K

19.998 351444852.0
13.942 361181452.0
9.721 321862310.0
6.7797 328056123.6
6.7797 330144271.2
4.7272 308936701.6
5.9984 359508105.6
5.9984 303651004.8
4.1304 283097616.0
2.8441 285576081.0
5.9984 324309494.4
5.9984 305288568.0
4.1304 288900828.0
2.8441 296924040.0
1.9587 280936341.0
1.3484 266443840.0
0.92846 256552067.2
0.63902 260675428.6
0.44076 220759053.6
0.60013 284155553.7
0.46652 273124134.0
0.36208 136449848.0
0.28175 368078200.0
0.21887 294817890.0
