nu(mhz) 230.5K

19.998 258474150.0
13.942 255863584.0
9.721 267862155.0
6.7797 286516901.7
6.7797 299418670.8
4.7272 239125412.0
3.2963 250591318.6
2.2979 262029537.0
1.6018 249288134.0
1.1169 211350987.0
0.77841 203834442.6
0.5435 166452310.0
0.02104 3764056.0
